Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_centroid,19_00_centroid,distance_in_meters_from_centroid
SS STAYS SPRING PG FOR MEN,13.030239,77.6335534,PG,"Kalyan Nagar, Bengaluru",0.8127518766129069,2.4191369401510183,3,3,188
Royal Girls PG,13.0279859,77.6404774,PG,"Kalyan Nagar, Bengaluru",0.26126790207165684,1.7124950291523786,5,5,300
Samhita pg homes,13.0259055,77.6359278,PG,"Kalyan Nagar, Bengaluru",0.39062245171653814,1.9206441520422515,1,1,83
Annapurna ladies pg,13.027366,77.6391614,PG,"Kalyan Nagar, Bengaluru",0.17610461223780108,1.7565238256237452,4,5,284
Thehive PG,13.0202188,77.639581,PG,"Kalyan Nagar, Bengaluru",0.6233027627861498,1.2704190665769226,3,5,289
SS Stays Blossom - Women PG,13.026108,77.63229,PG,"Kalyan Nagar, Bengaluru",0.7852489718849744,2.2670271284955112,2,2,129
SS Stays Aura PG for Men,13.0236317,77.6489612,PG,"Kalyan Nagar, Bengaluru",1.050133927813708,0.8555398609853768,6,7,425
Srinivasa Luxury PG For Gents,13.026656,77.6399587,PG,"Kalyan Nagar, Bengaluru",0.10338414791998655,1.6396919163599575,4,5,273
Habitat Boys PG,13.0172844,77.6402132,PG,"Kalyan Nagar, Bengaluru",0.952430207848854,1.1238910162508111,5,6,380
Sunrise Paying Guest,13.0290364,77.6354518,PG,"Kalyan Nagar, Bengaluru",0.5683512012208187,2.1761867354215787,4,5,315
"Ujwala Ladies PG %7C Kalyan Nagar, Bengaluru",13.0188171,77.6479406,PG,"Kalyan Nagar, Bengaluru",1.1986580974445575,0.412110929891284,7,8,482
Slv Pg For Gents,13.0276279,77.6396547,PG,"Kalyan Nagar, Bengaluru",0.20101077419845534,1.7408798396890777,4,5,298
sri sai balaji gents pg,13.0257509,77.642147,PG,"Kalyan Nagar, Bengaluru",0.2833493510024088,1.4057700298347378,4,5,313
MD PG %5B PG For Girls Only %5D,13.0169806,77.6473562,PG,"Kalyan Nagar, Bengaluru",1.2982198358550603,0.35624018310667643,8,9,524
Habitat 15 ladies pg,13.0172037,77.6403778,PG,"Kalyan Nagar, Bengaluru",0.9629088475819515,1.1051428202350742,5,6,377
Janapada ladies PG,13.0150486,77.6485956,PG,"Kalyan Nagar, Bengaluru",1.5490898018638244,0.23782391896949606,8,10,583
Sri Venkateswara PG for Gents,13.0164362,77.6494059,PG,"Kalyan Nagar, Bengaluru",1.4945984973872322,0.12616265357795023,8,10,592
Kalyannagar pg for gents,13.0277919,77.6399323,PG,"Kalyan Nagar, Bengaluru",0.22305493362375967,1.7343405110247248,4,5,285
Sri Venkateshwara PG Hostel for Men,13.0257532,77.6404673,PG,"Kalyan Nagar, Bengaluru",0.10157035560732149,1.5296263760653328,3,4,231
Habitat 15 ladies PG 2,13.0172038,77.6403936,PG,"Kalyan Nagar, Bengaluru",0.96306206569628,1.1034431700400138,5,6,378
Shirdi Sai Paying Guest,13.0225905,77.6495877,PG,"Kalyan Nagar, Bengaluru",1.1471266586746482,0.7299907830387549,6,7,402
Upasana ladies pg,13.030813,77.635749,PG,"Kalyan Nagar, Bengaluru",0.6897416248000007,2.2890217966532207,3,4,240
Royal PG,13.0294062,77.6394894,PG,"Kalyan Nagar, Bengaluru",0.3983404508503472,1.9025460619695973,5,5,306
Aashirwad Paying Guest Luxury PG For Women %E2%80%93 Lokhande%E2%80%99s Hospital,13.0198063,77.6498413,PG,"Kalyan Nagar, Bengaluru",1.3019218723993204,0.4198452651657039,7,8,453
Vikyath Ladies Paying Guest,13.0257464,77.6411865,PG,"Kalyan Nagar, Bengaluru",0.17938588353589693,1.4746493191542833,4,5,293
Raji Ladies PG,13.0184223,77.6524549,PG,"Kalyan Nagar, Bengaluru",1.6239623512776973,0.3340418563961235,8,9,531
Sri Manjunatha Luxury PG for Gents,13.022995,77.6482427,PG,"Kalyan Nagar, Bengaluru",0.9946649181305702,0.8064968811400912,5,6,357
SaiVishnu Luxury PG For Gents,13.0279411,77.6393905,PG,"Kalyan Nagar, Bengaluru",0.2359036321896543,1.7858938926977541,4,4,264
Shamiyana Girls pg,13.0198353,77.6342319,PG,"Kalyan Nagar, Bengaluru",0.8793267200171976,1.8125286563241605,4,5,303
Sri Sai Balaji PG For Gent's,13.0277782,77.6324487,PG,"Kalyan Nagar, Bengaluru",0.7975874125251357,2.3494962356968236,1,1,83
Pinto Ladies PG,13.0269034,77.6306461,PG,"Kalyan Nagar, Bengaluru",0.9701543730595598,2.4656148864851164,3,3,199
Ss stays elite pg for girls,13.0261935,77.6320319,PG,"Kalyan Nagar, Bengaluru",0.8136125096867145,2.2960573129977973,2,2,119
Seventh Tree PG for Gents,13.0270906,77.6314457,PG,"Kalyan Nagar, Bengaluru",0.8873256158993988,2.4009058788067112,2,2,130
Vikyatha PG,13.0283869,77.6437302,PG,"Kalyan Nagar, Bengaluru",0.5366575168505069,1.5525610317645018,6,7,418
Pg in kalyannafar,13.028059,77.6401068,PG,"Kalyan Nagar, Bengaluru",0.2561790785155014,1.7444587156129718,4,5,295
Srinivasa Executive PG for Men,13.0267741,77.6404053,PG,"Kalyan Nagar, Bengaluru",0.1417681750763489,1.6159551022239995,4,5,291
Chaitanya Pg,13.0242862,77.6402072,PG,"Kalyan Nagar, Bengaluru",0.18596944382856223,1.4414853580678366,3,3,184
SS STAYS TRISHUL PLAZA PG FOR MEN,13.0228098,77.6487041,PG,"Kalyan Nagar, Bengaluru",1.0486046778169928,0.7727387276491056,6,6,373
Shalom ladies PG,13.0209831,77.6447307,PG,"Kalyan Nagar, Bengaluru",0.7790298705605017,0.8299839148809937,6,7,399
PRESTIGE EXECUTIVE PG FOR GENTS,13.0267208,77.6302252,PG,"Kalyan Nagar, Bengaluru",1.013218626335601,2.4958384859354976,3,3,180
The Arch PG,13.0280047,77.6399711,PG,"Kalyan Nagar, Bengaluru",0.24708352087274799,1.7494186028957006,4,5,280
Zion PG For Gents,13.0268291,77.6293401,PG,"Kalyan Nagar, Bengaluru",1.1098271047404606,2.58622344335616,4,4,261
Sri Venkateshwara PG for Ladies,13.0275215,77.6401478,PG,"Kalyan Nagar, Bengaluru",0.20016626001562493,1.696348667263813,5,5,305
MARS HERITAGE PG,13.0284473,77.6347941,PG,"Kalyan Nagar, Bengaluru",0.5904173849995737,2.188394578654237,4,4,252
Home Like Pg Ruby,13.0317268,77.6369851,PG,"Kalyan Nagar, Bengaluru",0.7120108207698722,2.2742480400470195,3,4,262
Classic Castle PG,13.030973,77.639003,PG,"Kalyan Nagar, Bengaluru",0.5754004952725705,2.072363582142914,5,6,342
Akshaya PG Acommodation,13.0317157,77.6349269,PG,"Kalyan Nagar, Bengaluru",0.8234827382709319,2.4230652711702896,4,4,250
Nancy Dsouza Pg,13.0203913,77.6347851,PG,"Kalyan Nagar, Bengaluru",0.7933836116339652,1.7699584305164986,4,5,312
Ss stays all new posh pg for men,13.0248005,77.6509267,PG,"Kalyan Nagar, Bengaluru",1.2396101832232482,0.9698284075986652,7,8,479
Springs PG,13.0303361,77.6335845,PG,"Kalyan Nagar, Bengaluru",0.8166575754423705,2.423622826421002,3,3,186
Elite PG Inn,13.0327337,77.6354292,PG,"Kalyan Nagar, Bengaluru",0.8876437068331469,2.4691374471183036,3,4,253
Balaji Pg 2,13.0301398,77.6333775,PG,"Kalyan Nagar, Bengaluru",0.8215271004175919,2.426525333941402,3,3,192
The Nest Ladies PG,13.0209329,77.6353943,PG,"Kalyan Nagar, Bengaluru",0.7048337121283793,1.7243649854056764,3,4,246
RMR Stays Gents Pg,13.0323486,77.6363928,PG,"Kalyan Nagar, Bengaluru",0.8012705340293632,2.368471861434814,3,4,243
Isthara Shared Living,13.0262983,77.6326068,PG,"Kalyan Nagar, Bengaluru",0.7521442977213358,2.2478136955929933,2,3,156
Sri Vaishnavi Ladies PG,13.0277075,77.631791,PG,"Kalyan Nagar, Bengaluru",0.8644226761856985,2.4049397118379416,2,2,126
ZIPYSpaces - Manyata Kalyan Nagar,13.0238152,77.6349899,PG,"Kalyan Nagar, Bengaluru",0.5404497968437364,1.8886238895170826,3,3,166
Rishabh ladies PG,13.0324203,77.6367537,PG,"Kalyan Nagar, Bengaluru",0.7928417221640509,2.3495647748346995,3,4,250
Zolo Cygnus Co-Living %7C Redefining PG,13.0206664,77.6558476,PG,"Kalyan Nagar, Bengaluru",1.8582071634841817,0.7700964267827594,7,7,449
3 DOTs PG,13.0271322,77.6314197,PG,"Kalyan Nagar, Bengaluru",0.8908502010115212,2.4056878172027143,3,3,198
Sri Sai Gents PG,13.0323365,77.6362755,PG,"Kalyan Nagar, Bengaluru",0.8055371194874104,2.375676348412791,3,4,240
Jolly Girls and Ladies PG,13.027711,77.6317361,PG,"Kalyan Nagar, Bengaluru",0.8702879284784012,2.4101668727811036,2,2,128
Bethel ladies PG,13.02131,77.6384377,PG,"Kalyan Nagar, Bengaluru",0.5157684269198524,1.431401918574281,3,4,231
Rayar Ladies PG - HBR Layout,13.029051,77.6306424,PG,"Kalyan Nagar, Bengaluru",1.0277691054251137,2.5908206017627116,2,3,166
home stay hrbr layout,13.022112,77.64407,PG,"Kalyan Nagar, Bengaluru",0.64187944246846,0.9675249726251648,4,5,313
SS stays aura pg,13.0241085,77.6491873,PG,"Kalyan Nagar, Bengaluru",1.063193176785063,0.9033621508476118,7,7,442
Lotus comforts Girls P.G,13.0178245,77.6596438,PG,"Kalyan Nagar, Bengaluru",2.353348304959618,1.007753953277745,7,8,480
SVS VAISHNAVI PG,13.0297084,77.6307423,PG,"Kalyan Nagar, Bengaluru",1.045648163356712,2.6233447736599698,2,3,175
PG,13.0210375,77.6350251,PG,"Kalyan Nagar, Bengaluru",0.7223135490367556,1.7659948958399811,4,5,287
Vaishnavi Ladies PG,13.0274868,77.6306781,PG,"Kalyan Nagar, Bengaluru",0.9768898491021898,2.494909725891914,3,3,186
SS Stays Gents pg,13.0318134,77.6344206,PG,"Kalyan Nagar, Bengaluru",0.866150703774635,2.469285579084384,3,4,229
Sruti Pg,13.0259314,77.6360272,PG,"Kalyan Nagar, Bengaluru",0.37993656202267667,1.9134398617863921,1,1,80
Sri Lakshmi Venkata Ramana PG For GENTS,13.0203998,77.653878,PG,"Kalyan Nagar, Bengaluru",1.667053020606814,0.6022368177866235,7,8,458
SRI Venkateshwara PG for Gent's,13.0332609,77.6350242,PG,"Kalyan Nagar, Bengaluru",0.9603955363120371,2.542127242307588,3,4,269
Best PG Accommodation,13.0352556,77.636092,PG,"Kalyan Nagar, Bengaluru",1.1130014032286084,2.6426892131021655,5,6,374
passing clouds girls . PG,13.0201668,77.6481096,PG,"Kalyan Nagar, Bengaluru",1.1221063110610112,0.5230441219244865,6,7,413
Silver Nest PG,13.0285852,77.6297768,PG,"Kalyan Nagar, Bengaluru",1.100565188035373,2.641643668570794,3,4,214
ST PG,13.0330403,77.6314146,PG,"Kalyan Nagar, Bengaluru",1.1904901992663623,2.7990482355608046,5,6,365
ZIPYSpaces - Manyata Hennur Road,13.0326546,77.6362062,PG,"Kalyan Nagar, Bengaluru",0.8406683007418343,2.4075129806052935,4,5,273
SAI VISHNU EXECUTIVE PG FOR GENTS,13.0303795,77.6302011,PG,"Kalyan Nagar, Bengaluru",1.1307115623297708,2.7144323581368983,3,3,198
BALAJI PG FOR GENTS,13.0349807,77.6328728,PG,"Kalyan Nagar, Bengaluru",1.2478704984570268,2.8400438571625553,5,6,386
Sri Sai Balaji PG For Gent's,13.0295307,77.6286274,PG,"Kalyan Nagar, Bengaluru",1.2512210332727847,2.8029471507696058,3,3,208
PG India,13.0203133,77.6433891,PG,"Kalyan Nagar, Bengaluru",0.741650903946294,0.9036611287689336,4,5,327
PG FOR LADIES NAGARBHAVI,13.0218708,77.6320916,PG,"Kalyan Nagar, Bengaluru",0.9181811918663808,2.0968766869504862,3,4,237
Elite Luxury Pg Homes,13.032733,77.634997,PG,"Kalyan Nagar, Bengaluru",0.9119268427072115,2.500315961278516,4,5,279
The White House PG For Gents,13.0355735,77.6299842,PG,"Kalyan Nagar, Bengaluru",1.4984014767695757,3.1050276745407652,6,8,454
Sri Sai Balaji Luxury new Pg for Men,13.0226171,77.6561347,PG,"Kalyan Nagar, Bengaluru",1.8335962977494469,0.947557233122045,8,9,567
Home Town Paying Guest,13.0161314,77.6367274,PG,"Kalyan Nagar, Bengaluru",1.1198051657004184,1.4936438288698088,4,5,323
Zolo Odyssey Co-Living %7C Redefining PG,13.0382322,77.6265784,PG,"Kalyan Nagar, Bengaluru",1.9679914195110326,3.575888872114148,7,8,483
Lotus Pg For Boys,13.0187914,77.6602258,PG,"Kalyan Nagar, Bengaluru",2.3742872207459413,1.0942345405161682,9,10,584
GENTS PG IN HBR LAYOUT,13.0351479,77.63287,PG,"Kalyan Nagar, Bengaluru",1.2632589283274078,2.8540264035372647,6,7,401
Shree pg for gents,13.0357965,77.6311292,PG,"Kalyan Nagar, Bengaluru",1.4346981690713512,3.0352733130423495,6,7,428
Grandma's PG,13.023727,77.648551,PG,"Kalyan Nagar, Bengaluru",1.0044489922997986,0.8756524947125434,6,7,408
ST PG For Gents,13.0385035,77.6305376,PG,"Kalyan Nagar, Bengaluru",1.713856945317645,3.3009142898944357,6,8,481
St Mary's PG,13.0117816,77.642653,PG,"Kalyan Nagar, Bengaluru",1.5976320171015643,0.9770555912244018,8,10,580
Harsha Ladies Pg,13.0065809,77.6473971,PG,"Kalyan Nagar, Bengaluru",2.3031446822188077,1.1097627996478263,12,14,860
Dolphin plaza,13.0192216,77.6375977,PG,"Kalyan Nagar, Bengaluru",0.7635019742835364,1.4420724482574652,4,5,277
Laasya Ladies P.G,13.02576,77.628089,PG,"Kalyan Nagar, Bengaluru",1.2397458141489142,2.6568663886313946,3,4,225
Pacific Stay Ladies PG,13.01729,77.6345435,PG,"Kalyan Nagar, Bengaluru",1.0920792512975384,1.7353870828003464,5,6,340
Prakash PG,13.0114243,77.6364914,PG,"Kalyan Nagar, Bengaluru",1.6347313547369973,1.6052844574574323,6,8,499
Comfort Mens Paying Guest at Kammanahalli,13.0146457,77.6356243,PG,"Kalyan Nagar, Bengaluru",1.313117376089374,1.621100105443954,4,6,359
Sri Gents Pg In,13.0384957,77.6304199,PG,"Kalyan Nagar, Bengaluru",1.7204280025995635,3.308634746425663,6,8,478
REHOBOTH GIRLS PG,13.006504,77.6497429,PG,"Kalyan Nagar, Bengaluru",2.4163604476883105,1.0689536929012782,12,14,839
KAJAMUGAM PG for MENS,13.024431,77.6589606,PG,"Kalyan Nagar, Bengaluru",2.1104134257954836,1.3030612807244546,8,10,591
ST MENS PG,13.0328584,77.6312469,PG,"Kalyan Nagar, Bengaluru",1.1905885612131557,2.7989894755404348,5,6,373
Homestead Executive Gents PG,13.0331082,77.6260876,PG,"Kalyan Nagar, Bengaluru",1.6665804435227496,3.253371746774347,4,5,276
Phoebe Girls Home,13.0192774,77.6296346,PG,"Kalyan Nagar, Bengaluru",1.2960514812137647,2.2896760824099474,4,5,275
Marian villa PG for Boys,13.0115846,77.6366058,PG,"Kalyan Nagar, Bengaluru",1.6147972659258925,1.5878485812937972,6,8,493
Sri Vishnu Pg For Gents,13.03896,77.6223091,PG,"Kalyan Nagar, Bengaluru",2.369563898550776,3.97549525674288,5,6,373
S.L.R Men's PG,13.027579,77.6475064,PG,"Kalyan Nagar, Bengaluru",0.8856001386099641,1.318648619079667,7,8,487
Anjanadri pg,13.0238466,77.6509099,PG,"Kalyan Nagar, Bengaluru",1.2520164549806685,0.8637936786903124,6,7,433
Krupa Homestay,13.0361648,77.6326085,PG,"Kalyan Nagar, Bengaluru",1.372867389970529,2.9574710539642948,6,7,447
ZIPYSpaces - Executive Shared Accommodation,13.0377659,77.6324754,PG,"Kalyan Nagar, Bengaluru",1.5322262374764761,3.103121324305888,7,8,508
Casabella PG,13.0132655,77.6301121,PG,"Kalyan Nagar, Bengaluru",1.7296436886520854,2.2325069931209343,7,10,582
PG,13.0381965,77.628726,PG,"Kalyan Nagar, Bengaluru",1.806432885764995,3.408078663102999,7,9,533
Corporate Stay Only for Officials,13.0241032,77.6374341,PG,"Kalyan Nagar, Bengaluru",0.2971494363770103,1.6740311758073603,2,2,119
Sanjanarithvik P.G for Gends,13.0262792,77.6377401,PG,"Kalyan Nagar, Bengaluru",0.20066981545755966,1.7886739991848795,3,3,198
S.S.R WEIGHING SOLUTIONS PVT LTD,13.0335253,77.6379048,PG,"Kalyan Nagar, Bengaluru",0.8743042119336002,2.3718303210229257,3,5,282
PG open tarries,13.0359443,77.63006,PG,"Kalyan Nagar, Bengaluru",1.5229514713893209,3.1281146016069528,6,8,481
INDO ASIAN ACADEMY CO-ED DEGREE College %26 PG CENTRE,13.0270437,77.6358427,PG,"Kalyan Nagar, Bengaluru",0.42211381070174464,2.0026060543047977,2,3,163
HelloWorld HRBR,13.0329409,77.6268435,PG,"Kalyan Nagar, Bengaluru",1.5861474226927945,3.1761089503585693,4,4,260
Bumble Bee,13.0228143,77.6507811,PG,"Kalyan Nagar, Bengaluru",1.2637268153890466,0.7485012991584074,6,7,413
Srushti PG for ladies,13.0086623,77.6431511,PG,"Kalyan Nagar, Bengaluru",1.9481573290076417,1.1480922392162598,9,10,624
JR Layout,13.0283762,77.6406737,PG,"Kalyan Nagar, Bengaluru",0.3095400316316047,1.7330783680573185,5,5,328
Shoba Enclave,13.020985,77.6412929,PG,"Kalyan Nagar, Bengaluru",0.5708784574903868,1.137776203181707,5,6,386
Boutique by Hema,13.027693,77.6399513,PG,"Kalyan Nagar, Bengaluru",0.21270717748390544,1.7247374246644467,4,5,289
Indian Academy Centre for Research %26 Post Graduate Studies,13.0315653,77.6326932,PG,"Kalyan Nagar, Bengaluru",0.9780175257864964,2.586353356173049,4,4,243
LGSTO 55,13.0250549,77.6276883,Office,"Koramangala, Karnataka",1.2859839817241197,2.6663214231140153,3,4,248
Ola attachment,13.0375156,77.6273117,Office,"Koramangala, Karnataka",1.855482654260741,3.463417795613342,7,9,510
Sri Sai Hi-Tech Pg,13.0385439,77.6205486,PG,"Koramangala, Karnataka",2.4959731885485787,4.0955171790778495,7,8,501
Lotus comforts Girls P.G,13.0178245,77.6596438,PG,"Koramangala, Karnataka",2.353348304959618,1.007753953277745,7,8,480
LGSTO 55,13.0250549,77.6276883,Office,"Lakkasandra, Bengaluru",1.2859839817241197,2.6663214231140153,3,4,248
Home Town Paying Guest,13.0161314,77.6367274,PG,"MG Road, Bengaluru",1.1198051657004184,1.4936438288698088,4,5,323
The White House PG For Gents,13.0355735,77.6299842,PG,"Radha Reddy Layout, Bengaluru",1.4984014767695757,3.1050276745407652,6,8,454
DS-MAX Properties Pvt.Ltd,13.037737,77.6273876,Apartments,"Sarjapura, Bengaluru",1.8670101982119438,3.4744653978734314,7,8,504
DS-MAX Properties Pvt.Ltd,13.037737,77.6273876,Apartments,"Sarjapura, Bengaluru",1.8670101982119438,3.4744653978734314,7,8,504
Home Like PG DELTA,13.039509,77.6216643,PG,"Sarjapura, Bengaluru",2.4621999052547436,4.068235393759792,6,7,412
Ganga Heights,13.0421094,77.6274472,Apartments,"Thygaraja Layout, Bengaluru",2.2345463510564283,3.8231727537752427,8,9,564
Apartment 010,13.0116105,77.6380621,Apartments,"Thygaraja Layout, Bengaluru",1.588489604390427,1.4379859944474733,7,9,534
DS-MAX Properties Pvt.Ltd,13.037737,77.6273876,Apartments,"Thygaraja Layout, Bengaluru",1.8670101982119438,3.4744653978734314,7,8,504
Prestige North Point,13.0233789,77.6374308,Apartments,"Thygaraja Layout, Bengaluru",0.35464055674275186,1.6328882675866576,2,2,119
Casagrand Orlena,13.043603,77.6354368,Apartments,"Thygaraja Layout, Bengaluru",2.0261060343118626,3.468240818784734,8,10,592
DS-MAX Properties Pvt.Ltd,13.037737,77.6273876,Offices,"Thygaraja Layout, Bengaluru",1.8670101982119438,3.4744653978734314,7,8,504
"ICICI Bank HRBR Layout, Bangalore-Branch %26 ATM",13.0247999,77.6369441,Offices,"Thygaraja Layout, Bengaluru",0.30266200531444454,1.7606058739193957,4,5,275
Annapurna ladies pg,13.027366,77.6391614,PG,"Thygaraja Layout, Bengaluru",0.17610461223780108,1.7565238256237452,4,5,284
Zolo Epic Co-Living %7C Redefining PG,13.0379523,77.6217372,PG,"Thygaraja Layout, Bengaluru",2.3526794630110994,3.9534366136529258,6,7,404
Zolo Forza Co-Living %7C Redefining PG,13.0407826,77.6226448,PG,"Thygaraja Layout, Bengaluru",2.4725568487778347,4.081115447252002,5,6,350
MM PG,13.0344531,77.6182744,PG,"Thygaraja Layout, Bengaluru",2.494829331827564,4.045861906549865,8,9,546
Apartment 010,13.0116105,77.6380621,Apartments,"Vivek nagar, Bengaluru",1.588489604390427,1.4379859944474733,7,9,534
DS-MAX Properties Pvt.Ltd,13.037737,77.6273876,Apartments,"Vivek nagar, Bengaluru",1.8670101982119438,3.4744653978734314,7,8,504
Srinivasa Executive PG for Men,13.0267741,77.6404053,PG,"Whitefield, Bengaluru",0.1417681750763489,1.6159551022239995,4,5,291
Annapurna ladies pg,13.027366,77.6391614,PG,"Whitefield, Bengaluru",0.17610461223780108,1.7565238256237452,4,5,284
